Id,App,Category,Content_Rating,Genres,Android Ver,Rating,Last_Updated
13823938,CM Secure Browser Authorized,TOOLS,Everyone,Tools,4.0 and up,4.2,02-Oct-17
86776184, Smart Ruler cminch measuring for homework,TOOLS,Everyone,Tools,4.2 and up,4,21-Oct-17
75553114,Ruler cm,TOOLS,Everyone,Tools,2.2 and up,3.6,10-Sep-14
47081401,Length Converter convert mmcmm feetyardmile,TOOLS,Everyone,Tools,4.0.3 and up,4.7,05-Apr-18
36817777,CM AppLock Fingerprint,TOOLS,Everyone,Tools,4.3 and up,4.4,06-Aug-18
45149095,m cm mm to yard feet inch converter tool,TOOLS,Everyone,Tools,4.0 and up,4.3,06-Feb-18
40480522,Speed Car CM Locker Theme,PERSONALIZATION,Everyone,Personalization,4.0 and up,4.4,26-Jan-16
41037294,Calculator CM,TOOLS,Everyone,Tools,2.3 and up,4.4,09-Mar-15
68110505,Inches to cm conversion,TOOLS,Everyone,Tools,4.0 and up,4.4,14-Jan-15
61613085,Vintage Flower CM Locker Theme,PERSONALIZATION,Everyone,Personalization,4.0 and up,4.3,24-Jan-16
22665398,Centimeter Ruler,TOOLS,Everyone,Tools,4.0 and up,3.3,05-Nov-16
18091804,CM S Pen AddonROOT,TOOLS,Everyone,Tools,4.1 and up,3.6,24-Feb-17
45616361,Ruler,TOOLS,Everyone,Tools,4.1 and up,4.5,06-Jul-18
49975643,My Style CM Theme,PERSONALIZATION,Everyone,Personalization,5.0 - 6.0,4.5,08-Sep-16
35670732,QuickPic Photo Gallery with Google Drive Support,PHOTOGRAPHY,Everyone,Photography,4.0 and up,4.6,10-Nov-17
49084669,Ruler Area Measurement cm inch,TOOLS,Everyone,Tools,4.1 and up,4.3,28-Jul-17
83408253,Inches to Centimeters,TOOLS,Everyone,Tools,1.6 and up,3.6,13-Apr-18
53639643,cm mm to inch feet converter tool,PRODUCTIVITY,Everyone,Productivity,2.3.3 and up,4.3,27-Sep-16
95445031,City light CM Locker Theme,PERSONALIZATION,Everyone,Personalization,4.0 and up,4.4,24-Feb-16
99620103,CM FILE MANAGER Pro,BUSINESS,Everyone,Business,1.6 and up,4.2,16-Feb-16
93389321,cm to inches centimeters to inches conversion,TOOLS,Everyone,Tools,4.0 and up,4.8,07-May-18
67594351,OMEGA Black UI Theme CM,PERSONALIZATION,Everyone,Personalization,5.0 and up,4.2,20-Aug-15
88277394,CN Summer Challenge,FAMILY,Everyone,Entertainment,4.4 and up,3.7,24-May-18
54710540,Teen Titans GO Figure,FAMILY,Everyone 10+,Action,5.1 and up,4.5,18-Jul-18
13744909,CN Superstar Soccer Goal,FAMILY,Everyone,Sports,4.1 and up,4.1,24-May-18
65128204,Teeny Titans Teen Titans Go,FAMILY,Everyone 10+,Strategy,4.1 and up,4.6,18-Jul-18
30768679,CN Sayin Cartoon Network,FAMILY,Everyone,Entertainment,4.4 and up,4.5,27-Mar-18
81663396,Cartoon Network Match Land,FAMILY,Everyone,Puzzle,5.1 and up,4.7,09-Jul-18
62626243,Card Wars Kingdom,FAMILY,Everyone 10+,Card,4.0.3 and up,4.3,17-Jan-17
42590468,Wreckers Revenge Gumball,FAMILY,Everyone,Puzzle,4.3 and up,4.3,21-Sep-17
77924091,Super Slime Blitz Gumball,FAMILY,Everyone,Arcade,4.0.3 and up,4.6,24-May-18
64068937,Blamburger Clarence,FAMILY,Everyone 10+,Arcade,4.3 and up,4.1,26-Oct-15
19976327,Free Fur All We Bare Bears,FAMILY,Everyone,Arcade,4.0 and up,4.2,08-Oct-15
88520971,Sky Streaker Gumball,GAME,Everyone,Arcade,2.3 and up,4.3,07-Dec-15
73452227,Just A Regular Arcade,GAME,Everyone,Action,2.3.3 and up,4.2,08-Jan-16
83864459,Soundtrack Attack,FAMILY,Everyone,Action,4.1 and up,4.3,26-Jul-16
87273119,adult swim,FAMILY,Mature 17+,Entertainment,5.0 and up,3.6,29-May-18
31936521,Ben Alien Experience,FAMILY,Everyone 10+,Action,4.4 and up,4.2,24-Oct-17
36157728,MagiMobile Mighty Magiswords,FAMILY,Everyone,Entertainment,4.1 and up,4.2,04-Jan-18
73198989,Dreamland Arcade Steven Universe,GAME,Everyone,Arcade,5.1 and up,4,19-Nov-17
95481236,Surely You Quest Magiswords,FAMILY,Everyone 10+,Role Playing,4.1 and up,4.6,20-Jun-17
63870025,Adventure Time Run,GAME,Everyone,Action,4.4 and up,4.3,26-Jul-18
89172137,Glitch Fixers Powerpuff Girls,GAME,Everyone,Arcade,4.1 and up,4.4,01-Dec-16
97741121,StirFry Stunts We Bare Bears,GAME,Everyone,Arcade,2.3.3 and up,4.5,24-Mar-16
20800982,Burrito Bash We Bare Bears,FAMILY,Everyone,Arcade,4.1 and up,4.3,26-Oct-17
37059741,LEGO TV,FAMILY,Everyone 10+,Entertainment,5.0 and up,3.7,04-Aug-18
93877871,Boomerang,FAMILY,Everyone,Entertainment,5.0 and up,4.2,27-Jul-18
79845063,We Bare Bears Match Repairs,FAMILY,Everyone,Puzzle,4.1 and up,4.7,25-Jul-18
29956312,Champions and Challengers Adventure Time,FAMILY,Everyone,Role Playing,4.4 and up,4.6,02-Aug-18
45380422,Ski Safari Adventure Time,FAMILY,Everyone,Arcade,2.3 and up,4.5,07-Oct-14
30005490,Block Survival CraftThe Story,FAMILY,Everyone 10+,Puzzle,4.0.3 and up,4.1,12-Oct-17
56046534,Whats Up Snoopy Peanuts,FAMILY,Everyone,Arcade,5.1 and up,4.5,22-Aug-17
68673210,Rockstars of Ooo,FAMILY,Everyone 10+,Arcade,2.3.3 and up,3.4,11-Aug-15
44915003,Angelo Rules Crazy day,GAME,Everyone,Adventure,4.4 and up,3.9,27-Jun-16
34791145,Flipped Out Powerpuff Girls,FAMILY,Everyone 10+,Action,4.0 and up,4.4,30-Jun-16
66805065,Adventure Time Game Wizard,GAME,Everyone,Adventure,4.1 and up,4.1,16-Jul-15
99076455,Best Park in the Universe,GAME,Everyone 10+,Action,4.0 and up,4.3,10-Sep-14
79147819,Formula Cartoon All Stars,FAMILY,Everyone,Racing,2.3.3 and up,3.9,25-Jun-15
69959881,Multicraft Miner Exploration,GAME,Everyone 10+,Adventure,4.1 and up,4,22-Dec-17
82706447,CN Resident,FAMILY,Everyone,Entertainment,4.1 and up,5,22-May-17
82796699,Little Lovely Dentist,FAMILY,Everyone,Casual,4.0 and up,4.2,14-May-18
68228974,Foods Co,SHOPPING,Everyone,Shopping,5.0 and up,4.3,02-Aug-18
65508605,AND CO,FINANCE,Everyone,Finance,5.0 and up,4.5,03-Aug-18
69733554,Tetrobot and Co,FAMILY,Everyone,Puzzle,2.3 and up,4.5,20-Apr-15
60655081,Brit Co,LIFESTYLE,Everyone,Lifestyle,4.0 and up,3.9,29-Aug-17
89456412,Dots Co A Puzzle Adventure,FAMILY,Everyone,Puzzle,4.1 and up,4.5,27-Apr-18
19638073,AppClose The FREE CoParenting App,PARENTING,Everyone,Parenting,4.4 and up,3.5,31-Jul-18
84855122,Coop CRS,LIFESTYLE,Everyone,Lifestyle,4.4 and up,3.6,04-Mar-18
34263128,Co Checker,TOOLS,Everyone,Tools,4.3 and up,1.9,20-Oct-17
37492192,VCalendar VenkatRama and Co,LIFESTYLE,Everyone,Lifestyle,4.1 and up,4.3,16-Mar-18
27744375,Feederco,NEWS_AND_MAGAZINES,Everyone,News & Magazines,4.2 and up,3.2,12-Mar-18
13742295,Coop Connections,SHOPPING,Everyone,Shopping,4.1 and up,1.6,03-May-18
28432856,mailcouk Mail,COMMUNICATION,Everyone,Communication,4.0.3 and up,4.2,24-Jul-18
43448731,Aquarium CoOp Podcast,LIFESTYLE,Everyone,Lifestyle,4.2 and up,4.9,20-Jun-17
85164022,MobileBiz Co Cloud Invoice,BUSINESS,Everyone,Business,2.0 and up,4.4,16-Feb-18
67097436,Coop Taxi,MAPS_AND_NAVIGATION,Everyone,Maps & Navigation,5.0 and up,3.4,01-May-18
95825777,Them Bombs coop board game play with friends,GAME,Teen,Board,4.1 and up,4.7,12-Jul-18
29647401,REI Coop Mastercard,FINANCE,Everyone,Finance,4.4 and up,2.9,14-Jun-18
79830253,Websitescoin Instant Website,BUSINESS,Everyone,Business,4.1 and up,4.3,25-Jun-18
25401324,Coop Credit Union on the Go,FINANCE,Everyone,Finance,5.0 and up,4.4,25-Apr-18
71957628,Hashtags For Likesco,SOCIAL,Everyone,Social,4.0.3 and up,4.3,19-Dec-16
52581714,Chinese Chess Xiangqi Free,GAME,Everyone,Board,2.3 and up,4.6,18-Apr-17
23860844,Krypton by kryptco,PRODUCTIVITY,Everyone,Productivity,6.0 and up,4.6,17-Jul-18
99452147,Chinese Chess Co Tuong,GAME,Everyone,Board,2.3 and up,4.2,25-Oct-17
67467890,Fayr CoParenting Simplified,PRODUCTIVITY,Everyone,Productivity,5.0 and up,3.5,20-Jul-18
35923244,Sprig by COOP,FINANCE,Everyone,Finance,4.1 and up,2.9,11-Oct-17
75287379,GoodCo Career match tests,BUSINESS,Everyone,Business,4.1 and up,4.4,24-Jul-18
14993509,Central Bank and Trust Co,FINANCE,Everyone,Finance,5.0 and up,4.7,12-Jun-18
70952278,Soo Coop Mobile Banking,FINANCE,Everyone,Finance,4.0.3 and up,4.5,12-Sep-17
17390008,SharedCare Coparenting,PARENTING,Everyone,Parenting,4.0 and up,2,19-Jun-16
34721126,Holl Co Barbers,LIFESTYLE,Everyone,Lifestyle,4.0 and up,4.7,26-Feb-18
18705953,Call of Mini Zombies,GAME,Teen,Arcade,2.3.3 and up,4.4,10-Feb-15
95817593,Grenada Cooperative Bank,FINANCE,Everyone,Finance,1.6 and up,4.4,26-Jun-13
79053382,Dungeon Legends PvP Action MMO RPG Coop Games,FAMILY,Teen,Role Playing,4.0.3 and up,4.4,25-Jun-18
24760755,Permit Test CO Colorado DMV,FAMILY,Everyone,Education,4.1 and up,4.5,15-Jun-17
22373333,Chinese Chess D Online Xiangqi 象棋 co tuong,GAME,Everyone,Board,4.1 and up,3.5,27-Dec-17
40111979,Player Coop Zombie Shoot,GAME,Teen,Action,2.3 and up,4.2,01-Jul-18
87635520,Camping and Co Camping in Europe,TRAVEL_AND_LOCAL,Everyone,Travel & Local,4.1 and up,3.7,17-Apr-18
98230155,Remote Fire TV Android TV KODI CetusPlay,TOOLS,Everyone,Tools,4.1 and up,4.4,30-Jun-18
53263465,Comboios de Portugal,MAPS_AND_NAVIGATION,Everyone,Maps & Navigation,4.0.3 and up,3.4,28-May-18
68133803,CP Dialer,SOCIAL,Teen,Social,4.1 and up,4.3,22-Mar-18
34482377,CP Federal Mobile,FINANCE,Everyone,Finance,4.2 and up,3.6,06-Oct-17
68391249,Cestovné poriadky CP,MAPS_AND_NAVIGATION,Everyone,Maps & Navigation,4.0.3 and up,4.6,25-Sep-17
99866318,CP Channel,FAMILY,Everyone 10+,Education,4.1 and up,4.6,21-Mar-18
25953170,CP Clicker,LIFESTYLE,Everyone,Lifestyle,4.1 and up,4.2,22-Mar-18
96944100,Evolution CP IV Calculator for pokemon,FAMILY,Everyone,Entertainment,4.4 and up,4.3,08-Jul-18
63396980,CP Creepypasta,FAMILY,Teen,Entertainment,4.0.3 and up,3.8,11-Jul-16
95656424,Hercules CP Mobile,TOOLS,Everyone,Tools,4.3 and up,1.4,06-Jul-18
81049078,Cerebral Palsy,MEDICAL,Everyone,Medical,3.0 and up,4.4,30-Jul-14
62235925,CP RACING FREE,FAMILY,Everyone,Simulation,4.0 and up,4,12-Mar-18
52345360,CP ToolBox,BUSINESS,Everyone,Business,2.3.3 and up,4.6,11-Feb-15
28602260,Talking Pictures Autism CP,MEDICAL,Everyone,Medical,3.0 and up,3.9,06-Mar-17
78009227,CP HAPPS Pittsburgh Events,LIFESTYLE,Teen,Lifestyle,4.0.3 and up,3.8,06-Mar-15
37577797,Poke Genie Safe IV Calculator,TOOLS,Everyone,Tools,5.0 and up,4.7,27-Jul-18
60128965,IV Calc CP Calculator Toolkit,TOOLS,Everyone,Tools,4.2 and up,4.2,06-Oct-16
53000906,CP Plus Showcase,BUSINESS,Everyone,Business,4.0 and up,4.3,09-Mar-18
98163689,CP Calculator,FAMILY,Everyone,Entertainment,4.1 and up,4.1,13-Sep-16
71987167,iTooch Mathématiques CP,FAMILY,Everyone,Education,4.0.3 and up,4.3,28-Jun-17
36192844,gCMOB,TOOLS,Everyone,Tools,3.0 and up,4.2,08-Jan-18
68188982,Evolution CP,FAMILY,Everyone,Entertainment,4.0.3 and up,3.6,04-Sep-16
70309357,IV Goget IV for Pokemon,GAME,Everyone,Adventure,4.1 and up,4.6,31-Jul-18
61333747,Ditto CP Calculator GO,TOOLS,Everyone,Tools,4.0.3 and up,4.3,25-Feb-18
47449077,Foothills CP,FAMILY,Teen,Education,4.1 and up,5,25-Jun-18
74482101,CP Installer App,BUSINESS,Everyone,Business,4.1 and up,5,24-Jul-18
57551350,CP Trivia,GAME,Everyone,Trivia,5.0 and up,5,06-Aug-18
16196002,CP Ready,BUSINESS,Everyone,Business,4.0 and up,4.5,05-Mar-18
56664022,CP Surprise,LIFESTYLE,Everyone,Lifestyle,4.1 and up,3.8,30-Jan-18
42526963,Evolve CP Calc for PokemonGo,TOOLS,Everyone,Tools,4.4 and up,3.9,18-Dec-16
88348226,ClanPlay Community and Tools for Gamers,COMMUNICATION,Teen,Communication,5.0 and up,4.8,28-Jun-18
41419780,CP Calculator Poke Go Calc,FAMILY,Everyone,Entertainment,4.2 and up,4.1,17-Sep-16
22179095,Contents ProviderCPExplorer,TOOLS,Everyone,Tools,3.0 and up,4,20-Jun-18
40312020,Cp Calculator for EvolutionGO,FAMILY,Everyone,Entertainment,4.2 and up,4.8,23-Aug-16
78720496,Calcy IV,TOOLS,Everyone,Tools,5.0 and up,4.8,03-Aug-18
71673099,CP Brown EnglishTelugu Dictionary,FAMILY,Everyone,Education,4.0 and up,4.4,10-Nov-17
64692539,CP evolution calculator Pokemo,FAMILY,Everyone,Educational,4.1 and up,4.1,26-Feb-17
67724537,Crusaders Quest,FAMILY,Everyone 10+,Role Playing,4.1 and up,4.4,26-Jul-18
14085972,CQ Hotels,TRAVEL_AND_LOCAL,Everyone,Travel & Local,4.4 and up,4.3,06-Jul-18
70649868,CQ,NEWS_AND_MAGAZINES,Everyone 10+,News & Magazines,4.0.3 and up,3.7,18-May-18
51072599,Curio Quest,FAMILY,Everyone 10+,Role Playing,4.0.3 and up,4.3,29-Mar-18
32445484,Sabbath School,FAMILY,Everyone,Education,2.3.3 and up,4.3,08-May-15
63008536,Cardinal Quest,FAMILY,Everyone,Role Playing,2.3 and up,4.4,19-Sep-16
69447015,SDA Collegiate Quarterly,BOOKS_AND_REFERENCE,Everyone,Books & Reference,4.4 and up,4.5,13-Jul-18
62256271,CQ Lost In Transmission,GAME,Everyone,Action,4.4 and up,4.2,13-May-18
39669949,Roll Call News,NEWS_AND_MAGAZINES,Everyone,News & Magazines,4.1 and up,3.7,24-Dec-15
75981665,CQ ESPM,BUSINESS,Everyone,Business,4.1 and up,5,03-Jun-17
53227672,QRZ Assistant,COMMUNICATION,Everyone,Communication,4.4 and up,4.2,30-May-18
84946112,Palavras la cq,GAME,Everyone,Trivia,2.3.3 and up,3.9,18-Oct-14
39714075,Pocket Prefix Plus,COMMUNICATION,Everyone,Communication,3.0 and up,4.5,12-Feb-18
56156449, WPM Amateur ham radio CW Morse code trainer,COMMUNICATION,Everyone,Communication,2.1 and up,3.5,12-May-18
48905547,Sabbath School,BOOKS_AND_REFERENCE,Everyone,Books & Reference,4.0.3 and up,4.7,22-Apr-18
32951739,Gunship Modern Combat D,GAME,Teen,Action,2.3 and up,4.2,25-Jul-17
35506548,ClanManagerTT,FAMILY,Everyone,Casual,4.4 and up,4.7,24-Jul-18
31200841,Christian Questions Podcast,FAMILY,Everyone,Education,4.0.3 and up,4.6,28-Mar-18
51415009,Sniper Killer Shooter,GAME,Teen,Action,2.3 and up,4,21-Feb-17
39958575,Snowboard Racing Free Fun Game,GAME,Everyone,Racing,2.3.3 and up,3.8,26-Oct-16
73785617,theCut,LIFESTYLE,Everyone,Lifestyle,4.1 and up,4.7,10-May-18
50605420,الفاتحون Conquerors,FAMILY,Teen,Strategy,4.0 and up,4.5,03-Aug-18
59865992,Toughest Game Ever,GAME,Everyone,Action,4.0.3 and up,4.6,22-Oct-15
71596748,RIDE ZERO,GAME,Teen,Music,4.3 and up,4.6,02-Jan-18
11198728,CricQuick,SPORTS,Everyone,Sports,4.0.3 and up,5,08-Dec-17
94103055,Next Island Dino Village,FAMILY,Everyone 10+,Casual,5.0 and up,3.9,04-May-18
45983007,iReadMe,PRODUCTIVITY,Everyone,Productivity,4.4 and up,5,06-Mar-18
38114672,Webmail web mobile app,TOOLS,Everyone,Tools,4.1 and up,2.3,05-Aug-18
29421703,Traffic Info and Traffic Alert,MAPS_AND_NAVIGATION,Everyone,Maps & Navigation,4.0 and up,3.6,28-Jan-18
35464366,Color Quartets,FAMILY,Everyone,Casual,4.0 and up,4,15-Nov-16
72881311,Ham Radio Prefixes,COMMUNICATION,Everyone,Communication,2.3 and up,3.7,12-Jul-14
54679667,Battle Result Predictor for CR,TOOLS,Everyone,Tools,4.1 and up,4.2,04-Feb-17
82534471,Deck Advisor for CR,TOOLS,Everyone,Tools,4.1 and up,4.1,02-Feb-17
38460394,Card Creator for CR,TOOLS,Everyone,Tools,4.1 and up,4.4,19-May-18
70507049,CR CoC Private Server Clash Barbarians PRO,FAMILY,Everyone,Entertainment,4.0.3 and up,4.6,27-Jul-18
86163222,Deck Analyzer for CR,TOOLS,Everyone,Tools,4.1 and up,4.2,02-Feb-17
57378502,Chest Simulator for Clash Royale,FAMILY,Everyone,Simulation,4.1 and up,4.4,19-Jul-18
34594541,Clash Soundboard For CR COC,FAMILY,Everyone,Entertainment,4.0.3 and up,4.3,03-Jan-18
60591568,Quiz for Clash Royale,FAMILY,Everyone,Entertainment,4.1 and up,4,18-Jul-18
28045909,CR Blue Icon Pack,PERSONALIZATION,Everyone,Personalization,2.3.3 and up,4.5,04-Dec-14
86818573,Chest Calculator for CR,FAMILY,Everyone 10+,Entertainment,4.1 and up,3.9,22-Jul-18
71177151,Ultimate Calculator for CR,PRODUCTIVITY,Everyone,Productivity,4.0 and up,3.7,15-Mar-17
21388598,DCUOCR Calculator Pro,TOOLS,Everyone,Tools,3.0 and up,4.6,14-Aug-17
83592591,Stats CR Clan for Clash Royale,FAMILY,Everyone,Entertainment,4.1 and up,3.8,25-Jul-18
22640765,Ultimate Clash Royale Tracker,FAMILY,Everyone,Strategy,4.2 and up,4.7,04-Jul-18
30567375,Deck Simulator for CR,TOOLS,Everyone,Tools,4.0.3 and up,3.4,16-Jun-17
90931371,Stats Royale for Clash Royale,BOOKS_AND_REFERENCE,Everyone,Books & Reference,4.2 and up,4.5,06-Aug-18
31563171,Counter Deck Calculator for CR,TOOLS,Everyone,Tools,4.1 and up,4.1,04-Feb-17
86236391,CR Calculator,TOOLS,Everyone,Tools,4.0 and up,4.3,27-Jan-18
27295967,Servidor Privado de CR y CoC Light Royale,FAMILY,Everyone,Entertainment,4.0.3 and up,4.6,17-May-18
68876297,Helper for Clash Royale Allin,FAMILY,Everyone,Entertainment,4.1 and up,4.3,10-Nov-17
69003248,CR Fans Mazos Clanes y Grupos,FAMILY,Everyone,Entertainment,2.3 and up,4.3,21-Dec-17
85885613,DCUOCR Calculator Lite,TOOLS,Everyone,Tools,3.0 and up,4,14-Aug-17
47920452,CR Best Decks,FAMILY,Everyone,Strategy,4.0.3 and up,3.5,05-Jul-17
79096476,CR Family,FAMILY,Everyone,Education,4.1 and up,2.3,08-Feb-17
53290626,JavaScript Editor CR,TOOLS,Everyone,Tools,4.0 and up,3.9,16-Mar-18
40936772,Jetting for Honda CR dirt bike,SPORTS,Everyone,Sports,3.0 and up,4.1,13-Apr-16
60784061,CRRed,PERSONALIZATION,Everyone,Personalization,2.3.3 and up,4.5,04-Dec-14
11947875,Deck Shop for Clash Royale,FAMILY,Everyone,Entertainment,4.4 and up,4.6,06-Aug-18
19015460,Royale Tournaments,FAMILY,Teen,Entertainment,4.1 and up,4.4,28-Jul-18
23106278,Deck Builder Analyzer for CR,FAMILY,Everyone,Entertainment,4.0.3 and up,3.1,04-May-17
41827831,Chest Tracker for Clash Royale,TOOLS,Everyone,Tools,4.1 and up,4.3,29-Dec-16
26435811,Jeppesen CR Flight Computer,MAPS_AND_NAVIGATION,Everyone,Maps & Navigation,4.4 and up,3.3,05-Oct-16
57886588,Cr Aviation Academy,FAMILY,Everyone,Education,4.1 and up,5,09-Aug-17
65661295,CRV Service Manual,AUTO_AND_VEHICLES,Everyone,Auto & Vehicles,4.1 and up,4.2,19-Feb-18
96489529,Java Editor CR,TOOLS,Everyone,Tools,4.0 and up,3.8,16-Mar-18
98701816,XML Editor CR,TOOLS,Everyone,Tools,4.0 and up,3.3,16-Mar-18
99007518,CR Tracker for Chests,TOOLS,Everyone,Tools,4.1 and up,5,05-Jun-18
93407895,CR Magazine,BUSINESS,Everyone,Business,2.3.3 and up,1,23-Jul-14
83405136,Ultimate Chest Tracker,PRODUCTIVITY,Everyone,Productivity,2.3 and up,4.5,17-Oct-16
27294167,Critical Strike CS Counter Terrorist Online FPS,GAME,Mature 17+,Action,4.1 and up,4.3,03-Aug-18
42617546,CamScanner License,PRODUCTIVITY,Everyone,Productivity,2.0 and up,4.4,17-Jan-14
58060343,Assault Line CS Online Fps Go,GAME,Mature 17+,Action,2.3 and up,4.1,13-Jul-16
28915165,Standoff,GAME,Mature 17+,Action,4.1 and up,4.5,12-Jul-18
74549865,Counter Online FPS Game,GAME,Teen,Action,4.1 and up,4.2,25-Jul-18
37156330,CS Customizer,COMMUNICATION,Everyone,Communication,3.0 and up,3.7,06-Feb-17
15911648,Combat Strike CS Counter Terrorist Attack FPS,GAME,Teen,Action,4.1 and up,4.1,23-Jul-18
56171210,CSTouch,FAMILY,Everyone,Education,5.0 and up,3.9,11-May-18
61048479,Ultimate Quiz for CSGO Skins Cases Players,GAME,Everyone,Trivia,4.1 and up,4.5,14-Feb-18
79128921,Аim Training for CS,GAME,Everyone,Action,2.3 and up,3.6,25-Oct-14
72269604,Sniper Traning for CS GO,GAME,Teen,Action,4.0 and up,3.2,18-May-16
47950763,NetClient CS,BUSINESS,Everyone,Business,3.0 and up,3.5,05-Jan-18
76221837,CS Guns Shoot,FAMILY,Teen,Entertainment,2.2 and up,3.7,01-Aug-13
68388267,Asiimov Skin CS GO Icon Pack,PERSONALIZATION,Everyone,Personalization,4.0.3 and up,4.6,03-Dec-17
56072469,CS Interview Questions TechQ,FAMILY,Everyone,Education,4.1 and up,4.8,27-Jan-17
27220210,Your rank CSGO,GAME,Teen,Trivia,4.0.3 and up,4.1,16-Jul-17
80908142,Guide for CSGO,FAMILY,Everyone,Entertainment,2.3 and up,4.4,15-Jul-17
77917967,CS Interview FAQs,FAMILY,Everyone,Education,2.2 and up,4.3,11-Feb-13
28479318,Mobile CS,BUSINESS,Everyone,Business,4.4 and up,4,06-Oct-17
45551734,Mobile CSGO,GAME,Everyone,Action,2.3.3 and up,3.1,11-Nov-15
32991851,Counter Terrorist Gun Strike CS Special Forces,GAME,Teen,Action,2.3 and up,4.2,18-Aug-17
20561028,CS Lewis Daily Quotes,LIFESTYLE,Everyone,Lifestyle,4.1 and up,4.1,14-Jan-18
73796001,Shooter Sniper CS FPS Games,GAME,Teen,Action,2.3 and up,3.5,15-Feb-17
52378035,CSClient,GAME,Teen,Action,1.5 and up,4.3,01-Apr-17
19592907,CS Browser BEST BROWSER,COMMUNICATION,Everyone,Communication,3.0 and up,3.8,28-Aug-15
53467426,Counter Attack Multiplayer FPS,GAME,Teen,Action,4.4 and up,4.3,21-Jul-18
30638405,DU CS Lectures Learn to Code for Free,FAMILY,Everyone,Education,4.1 and up,4.8,29-Jul-18
78250675,Whats Your CSGO rank,GAME,Teen,Trivia,2.3 and up,2.3,11-Feb-17
28114918,CS Browser Beta,COMMUNICATION,Everyone,Communication,4.1 and up,4.3,16-Oct-17
77559211,Helper for CSGO,TOOLS,Everyone,Tools,4.1 and up,4.4,16-Jun-16
82210845,My Nexus for CSS CSGO,FAMILY,Teen,Entertainment,4.0 and up,3.6,25-Jun-16
24741582,CS IT Interview Questions,FAMILY,Everyone,Education,4.2 and up,5,27-Mar-18
20943645,Map Callouts for CSGO,GAME,Everyone,Action,4.0.3 and up,4.3,26-Jan-18
59335068,GATE CS Engineering Exam Prep App,FAMILY,Everyone,Education,4.1 and up,4.2,15-Feb-18
69139064,Case Simulator Hero for CSGO,FAMILY,Teen,Simulation,4.2 and up,4.3,04-Jul-18
70957143,CA CS Network,FAMILY,Everyone,Education,4.4 and up,4.7,25-Jul-18
21601254,Smokes for CSGO,FAMILY,Everyone,Entertainment,2.2 and up,3.9,10-Apr-15
37377884,Grenade Practice for CSGO,FAMILY,Everyone,Entertainment,4.0 and up,4.4,13-Jun-16
72880966,Quiz CSGO players,GAME,Everyone,Trivia,4.0.3 and up,4.4,23-Jun-18
73113203,Puzzle for CSGO,GAME,Everyone,Word,4.0.3 and up,4.3,16-Sep-16
89927280,Bomb and Nade Timer for CSGO,PRODUCTIVITY,Everyone,Productivity,4.0 and up,2.6,21-Apr-16
80242084,Smokes Guide for CSGO,FAMILY,Everyone,Entertainment,4.0 and up,4.3,01-Jun-17
56034518,RadRevision Anatomy on CT,MEDICAL,Everyone,Medical,4.0 and up,3.8,22-Jan-14
87774343,Radiology CT Anatomy,MEDICAL,Everyone,Medical,4.0 and up,4.2,20-Jan-18
95012581,CT Scan Viewer D,MEDICAL,Everyone,Medical,2.3 and up,4.2,20-Jun-18
85734076,Learn CT Scan Of Head,BOOKS_AND_REFERENCE,Everyone,Books & Reference,4.1 and up,4.1,22-Jul-18
62567136,CT Abdomen Pelvis,MEDICAL,Everyone,Medical,4.0 and up,4,20-Jan-18
70572239,CT Neck,MEDICAL,Everyone,Medical,4.0 and up,4.4,20-Jan-18
30894609,CT Scan Generations,FAMILY,Everyone,Education,4.0 and up,4.7,01-Apr-18
45010599,CT Prepares,NEWS_AND_MAGAZINES,Everyone,News & Magazines,4.4 and up,2.6,01-Nov-16
37297400,CT Abdomen,FAMILY,Everyone,Education,4.4 and up,4.3,21-Feb-17
32124654,CT Brain Interpretation,FAMILY,Everyone,Education,4.0 and up,5,04-Jul-18
16821032,CTGuide Positioning,FAMILY,Everyone,Education,4.0 and up,3.7,06-Jun-18
81454195,CT Sessions,MEDICAL,Everyone,Medical,2.3 and up,4.3,15-Dec-14
19590858,CT DTC Lookup,TOOLS,Everyone,Tools,3.0 and up,4.1,26-Jul-13
63241846,POCKET ATLAS OF CT HEAD,MEDICAL,Everyone,Medical,4.0.3 and up,4.3,16-Mar-18
98952421,Interactive CT MRI AnatLite,MEDICAL,Everyone,Medical,2.2 and up,3.8,30-Jul-12
71734461,CT POSITIONING,MEDICAL,Everyone,Medical,4.0.3 and up,4.5,10-Mar-18
83421070,CT Cervical Spine,MEDICAL,Everyone,Medical,4.0 and up,5,20-Jan-18
17731283,CT MyChiroTown Mobile,MEDICAL,Everyone,Medical,2.3.3 and up,3.9,07-Jul-15
59856954,CT Lottery,FAMILY,Teen,Entertainment,4.0 and up,3.8,12-Jun-17
26728058,Permit Test Connecticut CT DMV,FAMILY,Everyone,Education,4.1 and up,4.6,12-Oct-17
72413405,I AM CT,HEALTH_AND_FITNESS,Mature 17+,Health & Fitness,4.0.3 and up,4.6,27-Apr-17
51097445,Solar CT PV System Power,PRODUCTIVITY,Everyone,Productivity,4.0 and up,4.7,22-Jan-18
65618651,CARDIAC CT TECHNIQUE,MEDICAL,Everyone,Medical,4.0.3 and up,5,10-Mar-18
